 03582031   2440047   00970501   129000   133600   10640   36120   -83.6500910   41.7052880   1960   2045 
 03583020   2422094   00931103   40000   58028   3260   17050   -83.6561450   41.7038610   1947   1272 
 03583023   2422084   00971223   40000   50714   4340   13410   -83.6561750   41.7042670   1946   836 
 03583029   2422064   00930604   60000   46914   4340   12080   -83.6562320   41.7050730   1951   700 
 03583038   2422034   00970829   43200   39600   4340   9520   -83.6568340   41.7045100   1949   660 
 03583039   2422031   00970915   28500   34400   4340   7700   -83.6568230   41.7043730   1948   680 
 03584001   2337214   00930126   94500   113600   5320   34440   -83.6396000   41.7128830   1988   1699 
 03584011   2337247   00980917   58000   48228   10540   6340   -83.6396760   41.7100440   1951   920 
 03584013   2337254   00960308   76000   66714   3710   19640   -83.6395710   41.7093100   1941   1752 
 03584019   2337277   00970502   101000   84000   8400   21000   -83.6394420   41.7061210   1959   1149 
 03584044   2337216   00950112   95000   83114   5810   23280   -83.6396840   41.7126060   1988   1190 
 03584046   2337288   00930831   87000   86428   6480   23770   -83.6413270   41.7060680   1964   1288 
 03585010   2329567   00940131   108500   96114   6200   27440   -83.6409660   41.7079060   1963   1496 
 03585014   2329554   00980902   132000   105628   6130   30840   -83.6418260   41.7078790   1961   1760 
 03585015   2329551   00980806   138500   110400   5600   33040   -83.6420980   41.7078700   1960   1997 
 03585018   2329541   00940627   78500   73114   5290   20300   -83.6429710   41.7077400   1961   1186 
 03585028   2329521   00980225   123900   120000   7420   34580   -83.6437460   41.7065770   1960   2266 
 03585029   2329517   00950224   115500   113228   8160   31470   -83.6434000   41.7065900   1960   1791 
 03585031   2329647   00961016   112500   114828   7740   32450   -83.6427200   41.7066070   1963   1768 
 03585034   2329637   00940502   110000   110914   7840   30980   -83.6420730   41.7066180   1960   1728 
 03585040   2329617   00980416   107500   95114   7950   25340   -83.6401950   41.7066090   1961   1471 
 03585043   2329607   00960816   108700   89514   6410   24920   -83.6400150   41.7070220   1964   1425 
 03585048   2329691   00980526   130250   122628   6340   36580   -83.6412880   41.7074030   1960   1906 
 03585052   2329704   00951018   107000   90114   5600   25940   -83.6423000   41.7074390   1961   1317 
 03585053   2329654   00971126   133500   92514   6130   26250   -83.6423700   41.7071750   1960   1555 
 03585063   2329529   00960227   110000   114000   5600   34300   -83.6443530   41.7065220   1974   1950 
 03586007   2336884   00931109   59500   61600   6720   14840   -83.6339820   41.7119740   1952   984 
 03586018   2336914   00970904   107000   89314   6760   24500   -83.6341700   41.7097710   1955   1804 
 03586021   2336917   00980602   97500   72200   6440   18830   -83.6341420   41.7088860   1953   1397 
 03586034   2336964   00930525   62000   70428   8370   16280   -83.6348110   41.7062450   1947   1306 
 03586036   2336981   00951201   5000   115028   7880   32380   -83.6356030   41.7062240   1951   2150 
 03586063   2337094   00970806   64000   59114   7250   13440   -83.6390680   41.7128650   1936   984 
 03586071   2337067   00930416   55000   66114   7250   15890   -83.6368270   41.7129280   1958   1064 
 03586081   2336861   00960123   45000   56200   7000   12670   -83.6342730   41.7129960   1945   1064 
 03586095   2336892   00960628   81000   75000   5040   21210   -83.6339660   41.7114940   1968   944 
 03586097   2337015   00971208   105000   91200   5810   26110   -83.6388490   41.7077240   1967   1426 
 03587001   2322001   00971210   81500   60428   5360   15790   -83.6390540   41.7110380   1960   1102 
 03587003   2322007   00970219   70000   49828   4450   12990   -83.6386450   41.7110510   1960   864 
 03587012   2322037   00971020   7250   49028   4310   12850   -83.6369590   41.7110990   1960   864 
 03587020   2322064   00931130   52000   48428   4450   12500   -83.6364250   41.7116050   1960   864 
 03587030   2322097   00960429   61000   46028   4450   11660   -83.6382900   41.7115530   1960   864 
 03587033   2322107   00950221   30000   51914   4310   13860   -83.6388520   41.7115380   1960   1104 
 03588012   2336567   00951026   57900   66914   6160   17260   -83.6288990   41.7066560   1954   1392 
 03588021   2336597   00970912   97000   78400   7560   19880   -83.6315020   41.7063570   1949   1252 
 03588022   2336587   00960917   104000   111000   11830   27020   -83.6321100   41.7063340   1947   2133 
 03588025   2336601   00970804   126000   101628   11380   24190   -83.6325040   41.7079040   1952   1623 
 03588028   2336611   00960125   74000   77800   8750   18480   -83.6329240   41.7089830   1942   1492 
 03588029   2336614   00931020   40000   44800   9240   6440   -83.6321940   41.7092780   1947   756 
 03588038   2336634   00971217   56500   50428   5500   12150   -83.6330890   41.7126240   1952   994 
 03589006   2351047   00950118   63500   67914   6440   17330   -83.6302160   41.7119760   1957   975 
 03589008   2351041   00930812   65000   64200   6440   16030   -83.6307240   41.7119610   1957   975 
 03589029   2351007   00960711   79500   67314   6510   17050   -83.6290770   41.7114840   1957   1366 
 03589050   2366004   00960830   50000   52314   7950   10360   -83.6292080   41.7108030   1949   714 
 03589055   2366021   00950309   64000   60228   5150   15930   -83.6304550   41.7108840   1965   1245 
 03589056   2366024   00950522   65000   58514   5150   15330   -83.6306370   41.7108800   1965   1121 
 03589061   2366041   00951002   61000   52000   5600   12600   -83.6305550   41.7102480   1964   925 
 03589063   2366047   00960904   69500   55400   5600   13790   -83.6301370   41.7102610   1965   900 
 03589064   2366051   00970529   81000   67314   5600   17960   -83.6299230   41.7102660   1964   1175 
 03589065   2366054   00951006   78000   86800   6580   23800   -83.6296800   41.7102740   1949   1651 
 03590001   2316801   00970723   75000   63800   5740   16590   -83.6288590   41.7087950   1963   994 
 03590006   2316817   00930712   64000   69314   4550   19710   -83.6298130   41.7087680   1962   999 
 03590007   2316821   00931102   76500   60200   4550   16520   -83.6299960   41.7087630   1962   936 
 03590008   2316824   00970516   85000   70114   4520   20020   -83.6301800   41.7087590   1963   994 
 03590009   2316827   00970922   75000   59628   6130   14740   -83.6304100   41.7087890   1962   999 
 03590022   2316871   00950728   79500   72428   5640   19710   -83.6288360   41.7083150   1970   1198 
 03590026   2314811   00971028   85000   75314   4480   21880   -83.6294190   41.7079610   1966   1224 
 03590027   2314814   00940603   82000   88514   4480   26500   -83.6296030   41.7079560   1967   1420 
 03590028   2314817   00940608   81500   79000   4480   23170   -83.6297850   41.7079510   1966   1224 
 03590038   2314851   00950831   80000   72200   4480   20790   -83.6299410   41.7074520   1968   1268 
 03591004   2348011   00940214   96000   103228   7810   28320   -83.6329330   41.7076310   1942   1873 
 03591009   2348027   00940606   82000   94800   8890   24290   -83.6311930   41.7077170   1955   1569 
 03591014   2348044   00960709   95500   90314   7320   24290   -83.6325600   41.7068970   1956   1344 
 03592008   2349901   00940610   61000   57914   4940   15330   -83.6093380   41.7076660   1955   900 
 03592011   2349891   00961118   66000   59828   4940   16000   -83.6093570   41.7080790   1955   1068 
 03592018   2349867   00960625   27500   57400   5110   14980   -83.6100930   41.7082690   1955   950 
 03592021   2349857   00961024   64500   65400   5110   17780   -83.6100730   41.7077690   1955   950 
 03592022   2349854   00950607   65000   64600   5110   17500   -83.6100660   41.7076050   1955   1000 
 03592030   2349827   00960501   48000   58600   4130   16380   -83.6106280   41.7068110   1948   1260 
 03592032   2349821   00960329   67900   66800   5110   18270   -83.6105100   41.7072620   1948   1930 
 03592033   2349817   00980629   74000   69914   5110   19360   -83.6105160   41.7074260   1948   1366 
 03592035   2349811   00970617   55500   51000   5110   12740   -83.6105300   41.7077550   1953   1056 
 03592043   2349784   00940428   45000   70914   6130   18690   -83.6112540   41.7081470   1959   1015 
 03592046   2349774   00960530   47900   57228   4800   15230   -83.6112310   41.7076150   1948   1053 
 03593002   2357004   00961120   70000   63400   4690   17500   -83.6102340   41.7090450   1957   955 
 03593009   2357027   00940819   65000   55514   4690   14740   -83.6115140   41.7090290   1957   1041 
 03593014   2357044   00980824   64500   57914   4690   15580   -83.6124240   41.7090170   1957   1225 
 03593016   2357051   00980306   70000   52600   4690   13720   -83.6127890   41.7090120   1957   1033 
 03593021   2357067   00960517   64000   51714   4690   13410   -83.6128050   41.7093810   1957   1041 
 03593024   2357077   00970410   74000   64200   4690   17780   -83.6122570   41.7093880   1958   1505 
 03593031   2357101   00971024   73000   66914   4690   18730   -83.6109750   41.7094030   1958   1500 
 03593038   2357124   00970723   69000   50314   3890   13720   -83.6094040   41.7091250   1958   1041 
 03593047   2357151   00940624   80000   54714   4660   14490   -83.6106200   41.7099410   1957   1006 
 03593060   2357194   00940510   66500   66914   4690   18730   -83.6130010   41.7099100   1957   1393 
 03593067   2357217   00931018   54500   56914   4830   15090   -83.6137790   41.7092620   1958   1325 
 03593068   2357221   00970317   72000   51828   4800   13340   -83.6137750   41.7091110   1957   1006 
 03594011   2234411   00971218   72500   60028   5220   15790   -83.6155750   41.7142580   1962   1008 
 03594023   2326551   00960823   38000   50800   5040   12740   -83.6161430   41.7138840   1960   925 
 03594034   2326511   00951019   60000   55914   5180   14390   -83.6162050   41.7153840   1973   1040 
 03595001   2326601   00980603   30000   27600   3850   5810   -83.6171520   41.7157710   1913   760 
 03595006   2326587   00981002   70700   49428   5150   12150   -83.6171160   41.7150910   1922   1073 
 03595007   2326581   00950818   60000   67314   5150   18410   -83.6171120   41.7149560   1976   1142 
 03595010   2326571   00980917   89000   69428   5150   19150   -83.6170930   41.7145460   1928   1296 
 03595011   2326567   00980114   52000   48114   5150   11690   -83.6170850   41.7144050   1950   955 
 03595012   2326561   00970716   77000   82514   5780   23100   -83.6170800   41.7142560   1963   1408 
 03595018   2344624   00980602   73000   53114   4200   14390   -83.6177890   41.7139130   1956   1008 
 03595020   2344617   00980331   79400   58400   4480   15960   -83.6178010   41.7141230   1925   1435 
 03595038   2344571   00940912   53000   37514   3610   9520   -83.6175880   41.7156690   1917   1072 
 03596002   2356467   00980622   54000   47514   4800   11830   -83.6187580   41.7151250   1970   1440 
 03596007   2356484   00971215   80070   70314   4800   19810   -83.6187360   41.7145090   1976   1296 
 03596008   2356487   00980924   52500   51228   4800   13130   -83.6187250   41.7143870   1942   1024 
 03596010   2356494   00970521   95000   89228   7250   23980   -83.6187150   41.7140810   1964   2081 
 03597003   2356004   00971203   72000   62600   4130   17780   -83.6219370   41.7139470   1966   1225 
 03597012   2355974   00950201   57400   44828   4660   11030   -83.6219740   41.7150240   1929   996 
 03597016   2356054   00960607   52000   57428   3540   16560   -83.6227070   41.7149860   1980   792 
 03597020   2356041   00950523   34000   37114   4030   8960   -83.6227850   41.7145100   1954   792 
 03597021   2356037   00941219   45500   45314   4030   11830   -83.6227830   41.7144120   1927   908 
 03597022   2356034   00940526   59000   44314   4030   11480   -83.6227780   41.7143160   1927   922 
 03597024   2356027   00941025   58000   58314   5500   14910   -83.6227750   41.7141720   1953   1155 
 03597026   2356021   00940620   52700   48428   3540   13410   -83.6226670   41.7139370   1928   947 
 03597029   2356374   00970225   69000   50114   4660   12880   -83.6230060   41.7138700   1952   1000 
 03597037   2356351   00951114   35000   51000   2520   15330   -83.6234620   41.7142990   1950   1217 
 03597041   2356334   00980921   75000   69514   2520   21810   -83.6234800   41.7147730   1947   1565 
 03598001   2355817   00930610   56000   56800   3640   16240   -83.6215030   41.7169140   1948   1024 
 03598006   2355791   00950623   86000   100228   4590   30490   -83.6214800   41.7161910   1956   2047 
 03598013   2355967   00970501   45000   39628   4660   9210   -83.6219920   41.7154770   1951   768 
 03598022   2355934   00970513   31000   44914   4620   11100   -83.6220230   41.7164900   1941   744 
 03598025   2355924   00951010   58000   50914   3640   14180   -83.6220310   41.7168030   1926   1363 
 03598029   2356111   00980619   60000   41114   3540   10850   -83.6227610   41.7166920   1925   768 
 03598032   2356101   00970925   41250   38514   4030   9450   -83.6228500   41.7164020   1924   704 
 03598036   2356087   00981001   75750   53314   4030   14630   -83.6228360   41.7160200   1956   1056 
 03598039   2356077   00951016   75000   60800   7420   13860   -83.6227960   41.7158160   1925   1248 
 03598042   2356067   00940314   50000   49228   3540   13690   -83.6227210   41.7154430   1926   1038 
 03598044   2356307   00930706   57000   54114   3610   15330   -83.6231610   41.7155810   1963   1140 
 03598059   2356257   00970124   65000   57514   2240   17890   -83.6236480   41.7166700   1925   1442 
 03598063   2356244   00970716   58000   47514   5180   11450   -83.6231390   41.7167290   1928   764 
 03599001   2356417   00940614   30400   48714   2910   14140   -83.6185500   41.7169180   1964   1092 
 03599014   2355374   00980220   76000   51000   3710   14140   -83.6194210   41.7157030   1948   1344 
 03599016   2355367   00960603   58500   42000   5110   9590   -83.6194300   41.7159430   1948   816 
 03599021   2355351   00940506   50000   54028   4800   14110   -83.6194470   41.7164040   1955   1092 
 03599026   2355334   00960515   72500   50514   3680   14000   -83.6194820   41.7169530   1951   806 
 03599030   2355517   00970707   65000   61800   6020   15610   -83.6202220   41.7167920   1952   1137 
 03599035   2355501   00960116   67500   58428   4660   15790   -83.6202060   41.7163850   1952   1236 
 03599037   2355494   00940103   70000   58800   3640   16940   -83.6201990   41.7161650   1951   1345 
 03599038   2355487   00980817   80000   49914   4970   12500   -83.6201940   41.7160200   1950   1028 
 03599040   2355481   00980604   82000   55800   3640   15890   -83.6201850   41.7157790   1951   1200 
 03599052   2355637   00940608   64000   57028   4800   15160   -83.6207460   41.7166100   1959   1066 
 03599054   2355627   00951003   71000   63000   3640   18410   -83.6207550   41.7169290   1948   1435 
 03600011   2344547   00950623   42000   35428   3610   8790   -83.6178870   41.7161010   1925   660 
 03600014   2344537   00971030   65000   57200   4060   15960   -83.6179740   41.7163180   1966   1107 
 03600015   2344534   00941026   68100   55200   4480   14840   -83.6179020   41.7164280   1964   1075 
 03600021   2344514   00980915   77400   64914   5640   17080   -83.6179290   41.7171670   1964   1134 
 03600023   2344504   00960613   10000   38000   3080   10220   -83.6179770   41.7173820   1927   956 
 03601005   2356401   00940729   60000   58200   6720   13650   -83.6190400   41.7173750   1955   1096 
 03601010   2355317   00980427   84000   43000   2030   13020   -83.6194920   41.7175500   1926   1221 
 03601011   2355314   00971229   56500   46714   3710   12640   -83.6194960   41.7176940   1954   892 
 03601015   2355301   00970520   72000   53714   3710   15090   -83.6195080   41.7180820   1952   1173 
 03601017   2355294   00940628   59000   46400   5040   11200   -83.6195150   41.7182240   1949   772 
 03601021   2355282   00950412   49000   55228   7460   11870   -83.6195510   41.7186750   1942   732 
 03601032   2355544   00980813   47500   36600   3640   9170   -83.6202560   41.7178700   1926   714 
 03601039   2355521   00970501   64000   64714   3640   19010   -83.6202300   41.7171980   1949   1629 
 03601045   2355601   00961127   72000   57914   4970   15300   -83.6207840   41.7178160   1949   1042 
 03602012   2355827   00980331   91000   75514   4240   22190   -83.6215200   41.7173780   1951   1966 
 03602013   2355824   00970218   40000   39000   3640   10010   -83.6215160   41.7172690   1926   770 
 03602025   2355871   00980108   60000   61714   4520   17080   -83.6220860   41.7184860   1950   1143 
 03602027   2356167   00980701   98000   74114   3540   22400   -83.6228240   41.7185850   1948   2033 
 03602031   2356154   00981005   67000   34314   5180   6830   -83.6229040   41.7181720   1922   708 
 03602033   2356147   00931013   60000   60028   4030   16980   -83.6228990   41.7180060   1927   1403 
 03602035   2356141   00931027   57000   61114   4760   16630   -83.6228930   41.7177440   1952   1212 
 03604011   2355121   00961009   91000   123114   3780   39310   -83.6208140   41.7199850   1952   3528 
 03604024   2355234   00960719   64000   48714   3610   13440   -83.6203740   41.7190470   1940   1198 
 03604029   2355211   00980904   74000   62000   7700   14000   -83.6209140   41.7192660   1956   960 
 03604055   2355171   00971202   84500   67314   5530   18030   -83.6220930   41.7189090   1949   1195 
 03605002   2218797   00980909   150000   112400   8120   31220   -83.6192760   41.7096240   1960   1784 
 03605006   2218785   00961011   54000   137114   8790   39200   -83.6193250   41.7106990   1955   3508 
 03605016   2218751   00940922   96700   102828   8160   27830   -83.6203280   41.7134060   1953   1750 
 03605018   2218744   00980609   119500   103400   8470   27720   -83.6203080   41.7128330   1954   1647 
 03605019   2218741   00980921   134000   112000   8260   30940   -83.6203050   41.7123720   1953   2074 
 03605021   2218734   00970321   116700   92400   7980   24360   -83.6202850   41.7118080   1955   1418 
 03605026   2218717   00970825   87400   81400   7980   20510   -83.6202430   41.7104370   1954   1288 
 03606003   2333007   00960201   89500   87514   4310   26320   -83.6342760   41.7078220   1965   1224 
 03606007   2333021   00970707   79000   77914   4310   22960   -83.6350040   41.7078020   1964   1224 
 03606011   2333034   00950302   87000   84514   4380   25200   -83.6357380   41.7077820   1966   1224 
 03606016   2333051   00980902   70000   79514   4310   23520   -83.6349880   41.7073070   1965   1224 
 03606020   2333064   00970122   95000   88314   4310   26600   -83.6342560   41.7073280   1966   1224 
 03606023   2333074   00950317   39900   48800   4970   12110   -83.6337460   41.7072540   1943   849 
 03607012   2319541   00930802   95000   89714   4520   26880   -83.6444360   41.7127540   1964   1694 
 03607013   2319544   00931004   77500   96114   4340   29300   -83.6446240   41.7127480   1965   1753 
 03607019   2319561   00961216   110000   104914   4520   32200   -83.6446130   41.7124150   1965   1798 
 03607023   2319574   00950829   89900   89000   4690   26460   -83.6437990   41.7124380   1965   1839 
 03607034   2319651   00960501   104000   98400   5320   29120   -83.6419420   41.7128200   1968   1796 
 03607038   2319664   00970818   118000   96000   4620   28980   -83.6413620   41.7124420   1968   1523 
 03607040   2319671   00970819   121000   112200   4620   34650   -83.6413540   41.7121360   1966   1840 
 03607041   2319674   00960305   115500   104514   4620   31960   -83.6413470   41.7119820   1970   1741 
 03607052   2319631   00980402   121000   97114   4620   29370   -83.6441610   41.7119300   1968   1645 
 03608005   2237794   00941205   63000   52028   5220   12990   -83.6197140   41.6896750   1950   948 
 03608006   2237797   00980225   56000   54514   5220   13860   -83.6197080   41.6895090   1930   949 
 03608007   2237801   00970805   36000   39314   5220   8540   -83.6197030   41.6893430   1917   662 
 03608019   2237707   00970731   48500   61600   5110   16450   -83.6202470   41.6893380   1952   1498 
 03609004   2237671   00940421   63300   59800   5110   15820   -83.6209810   41.6898190   1947   1064 
 03609014   2237597   00980122   44000   33600   5110   6650   -83.6215190   41.6899760   1917   710 
 03609015   2237601   00980429   66000   56714   5110   14740   -83.6215260   41.6901400   1951   1020 
 03609016   2237604   00980225   24500   42800   5110   9870   -83.6215290   41.6903010   1956   690 
 03611005   2362814   00940428   125000   119314   6860   34900   -83.6413590   41.7032200   1965   2024 
 03611007   2362821   00950825   120500   107314   6720   30840   -83.6416870   41.7035980   1966   1701 
 03612002   2325167   00970421   60000   52628   3190   15230   -83.5971180   41.7071010   1952   1004 
 03612006   2325154   00980622   89500   69714   5640   18760   -83.5972190   41.7074980   1951   1377 
 03612008   2325147   00940418   74000   61914   4130   17540   -83.5972280   41.7076640   1948   1260 
 03612014   2325127   00960801   75000   59400   4130   16660   -83.5972780   41.7084280   1948   2403 
 03613013   2325061   00980702   85000   59200   5250   15470   -83.5981120   41.7088170   1959   1150 
 03613017   2325047   00930326   40000   45314   4130   11730   -83.5980760   41.7082930   1951   992 
 03613022   2325031   00980916   74000   35228   5220   7110   -83.5980370   41.7077060   1948   952 
 03613025   2325021   00950801   43000   36628   3890   8930   -83.5980190   41.7074120   1947   728 
 03613046   2324951   00930426   55000   56800   4130   15750   -83.5987010   41.7087210   1951   1156 
 03613048   2324944   00930617   29000   39800   4340   9590   -83.5987250   41.7089450   1954   672 
 03613057   2325207   00940222   38500   60028   6270   14740   -83.5987980   41.7102330   1950   952 
 03614001   2325217   00930701   60000   66114   5040   18100   -83.5996260   41.7102080   1963   1144 
 03614006   2324907   00970418   67000   68800   5530   18550   -83.5995640   41.7094110   1955   1152 
 03614021   2324856   00970107   31000   31914   4450   6720   -83.5994240   41.7073830   1951   520 
 03614025   2324844   00971027   63000   59000   2380   18270   -83.5994810   41.7070290   1949   1440 
 03614037   2366951   00930716   15000   71914   4690   20480   -83.6000710   41.7079940   1965   1658 
 03614040   2366941   00970805   52500   94514   4760   28320   -83.6000980   41.7084130   1950   2530 
 03614042   2366934   00941222   50000   93314   8510   24150   -83.6001190   41.7086830   1958   1972 
 03614043   2366931   00970410   66000   64714   4760   17890   -83.6001360   41.7089570   1955   1598 
 03614045   2366924   00941121   42000   45000   5320   10430   -83.6001610   41.7093850   1945   864 
 03614049   2366911   00950522   44000   42314   4760   10050   -83.6001960   41.7099470   1945   616 
 03615001   2366794   00960401   58900   52428   6270   12080   -83.6008890   41.7102890   1952   676 
 03615015   2366747   00951122   67000   65714   4760   18240   -83.6008770   41.7081120   1962   1107 
 03615017   2366741   00971210   48000   51314   4760   13200   -83.6008590   41.7078390   1947   1082 
 03615020   2366731   00930830   45000   57200   4760   15260   -83.6008300   41.7074270   1947   957 
 03615033   2366687   00941107   68000   64800   4760   17920   -83.6014360   41.7074080   1958   1176 
 03615040   2366664   00971007   48500   47514   4760   11870   -83.6014990   41.7083680   1953   892 
 03615042   2366657   00970926   80500   67514   4760   18870   -83.6015170   41.7086450   1948   1404 
 03615045   2366647   00980729   77900   56514   4760   15020   -83.6015440   41.7090590   1948   840 
 03615046   2366644   00950706   83000   62514   5320   16560   -83.6015630   41.7093510   1929   1223 
 03616008   2366424   00930326   46000   50714   3890   13860   -83.6022890   41.7094100   1947   1222 
 03616011   2366407   00930604   42500   64314   4270   18240   -83.6022500   41.7089010   1948   1722 
 03616022   2366371   00980911   82500   61914   4870   16800   -83.6022470   41.7073850   1967   1120 
 03616024   2366364   00960510   68000   64314   4870   17640   -83.6022300   41.7071120   1967   1362 
 03616044   2366107   00971030   50000   49428   2980   14320   -83.6031870   41.7094990   1948   1168 
 03616046   2366294   00941202   37250   45114   2520   13270   -83.6034950   41.7093640   1929   1158 
 03616048   2366291   00931213   52500   41828   3470   11170   -83.6039480   41.7092680   1922   884 
 03616052   2366274   00980824   92000   73428   3470   22230   -83.6038580   41.7099260   1990   1344 
 03616055   2366264   00950112   55000   47714   4660   12040   -83.6035910   41.7101990   1954   972 
 03616056   2366114   00930201   19000   32914   4060   7460   -83.6033700   41.7100710   1950   480 
 03616060   2366284   00970917   60000   37714   2280   10920   -83.6038340   41.7096400   1922   1023 
 03617005   2366807   00960205   69000   65914   4760   18310   -83.6010590   41.7110740   1946   1510 
 03617009   2366614   00960717   52000   46314   5320   10890   -83.6016400   41.7106360   1955   768 
 03617013   2366601   00971002   59500   46800   4760   11620   -83.6016760   41.7111920   1954   660 
 03617016   2366477   00980930   58000   42228   4870   9910   -83.6024330   41.7115880   1951   845 
 03617020   2366464   00960530   54900   50800   4340   13440   -83.6023880   41.7108970   1947   1053 
 03617024   2366123   00970220   81000   64514   6650   15930   -83.6029360   41.7107950   1948   1288 
 03617032   2366247   00950623   53000   48514   5880   11100   -83.6039340   41.7110470   1951   823 
 03617034   2366241   00971028   97000   78314   5290   22120   -83.6040510   41.7113730   1941   2179 
 03617039   2366137   00940328   79000   82600   5600   23310   -83.6034510   41.7113430   1956   1561 
 03617041   2366147   00960926   26500   39314   6790   6970   -83.6029850   41.7113670   1919   918 
 03617043   2366473   00950801   73000   63914   4340   18030   -83.6024140   41.7113030   1972   1148 
 03618003   2366837   00960709   82000   65428   6130   16770   -83.6011590   41.7125930   1955   1018 
 03618009   2366587   00960429   85000   64428   3540   19010   -83.6017370   41.7120910   1947   1608 
 03618012   2366577   00980929   82000   76428   4800   21950   -83.6017720   41.7125950   1952   1705 
 03618020   2366497   00950328   63000   54514   4380   14700   -83.6024880   41.7123150   1963   1080 
 03618023   2366487   00960530   40000   40314   4870   9240   -83.6024550   41.7118900   1931   761 
 03618033   2366221   00970729   64000   57914   5880   14390   -83.6040330   41.7123390   1957   1107 
 03618039   2366164   00980402   74500   51000   4060   13790   -83.6033280   41.7126510   1964   907 
 03618041   2366504   00950718   30000   49914   4380   13090   -83.6028160   41.7126660   1948   1136 
 03619033   2325457   00980821   61000   41000   4900   9450   -83.5997150   41.7118330   1953   720 
 03619037   2325471   00951011   58500   51628   4870   13200   -83.5996800   41.7112570   1955   864 
 03619055   2366847   00930518   63000   71800   5530   19600   -83.6003850   41.7129410   1953   1326 
 03620019   2325281   00930722   44400   63200   5460   16660   -83.5975330   41.7124420   1959   1176 
 03620020   2325284   00940830   67000   51800   5460   12670   -83.5975450   41.7126070   1955   936 
 03620025   2325301   00960612   78500   54314   4900   14110   -83.5976090   41.7135120   1958   864 
 03620034   2325314   00930426   71000   74714   4900   21250   -83.5984390   41.7136350   1969   1132 
 03620040   2325417   00971030   75900   53628   5290   13480   -83.5990410   41.7137870   1955   888 
 03620043   2347141   00940729   79000   79314   5990   21770   -83.5986240   41.7140480   1956   1413 
 03620044   2347137   00950810   61500   65000   6440   16310   -83.5983200   41.7140500   1957   1175 
 03620045   2347117   00960501   92500   91114   6340   25550   -83.5983270   41.7145860   1957   2006 
 03620046   2347114   00970502   87000   77000   5950   21000   -83.5986170   41.7145830   1958   1300 
 03621008   2366557   00961202   44000   54000   5880   13020   -83.6009030   41.7134980   1953   1172 
 03621009   2366554   00950928   60000   62514   5880   16000   -83.6010860   41.7134940   1953   1334 
 03621024   2347151   00940627   58000   60714   5290   15960   -83.5996700   41.7140380   1956   1011 
 03621027   2347037   00940825   68000   64114   5850   16590   -83.6006260   41.7145640   1955   952 
 03621030   2347027   00940914   77900   77200   6090   20930   -83.6014850   41.7145550   1954   1306 
 03621033   2329021   00980401   50000   39828   4240   9700   -83.6021680   41.7149470   1922   691 
 03621037   2329007   00931109   38000   40028   5430   8580   -83.6015340   41.7149510   1922   792 
 03621042   2328991   00980413   54000   44914   4240   11480   -83.6005450   41.7149620   1953   870 
 03621043   2328987   00971117   45000   40228   4240   9840   -83.6003920   41.7149630   1940   797 
 03622002   2366527   00971218   89000   66200   6230   16940   -83.6024370   41.7133790   1953   1136 
 03622006   2366174   00960814   82000   64828   6760   15930   -83.6033900   41.7134520   1921   1262 
 03622007   2366177   00960501   62500   54514   5110   13970   -83.6036080   41.7134520   1919   936 
 03622008   2366197   00960903   55500   49314   3960   13300   -83.6037770   41.7132540   1950   728 
 03622009   2366201   00940426   62000   63028   3960   18100   -83.6039200   41.7132510   1969   1137 
 03622011   2366191   00960301   53500   45628   3540   12430   -83.6042430   41.7132480   1968   936 
 03622017   2347094   00930517   45000   85800   6440   23590   -83.6043100   41.7140020   1954   1938 
 03622021   2347081   00980511   75600   75600   6090   20370   -83.6031520   41.7140090   1953   1424 
 03622041   2329024   00971205   66500   55628   4240   15230   -83.6025010   41.7149440   1967   1040 
 03623001   2328937   00980317   44500   46000   4200   11900   -83.6025550   41.7154590   1922   1032 
 03623009   2328911   00940519   40500   37914   4200   9070   -83.6040120   41.7154490   1917   1064 
 03623015   2203874   00951229   68500   70428   5780   18870   -83.6035960   41.7158380   1951   1595 
 03623018   2315901   00960916   5270   53114   4450   14140   -83.6029410   41.7158110   1944   1096 
 03623022   2326067   00960813   49900   35514   4130   8300   -83.6028070   41.7162970   1948   676 
 03623024   2326061   00941011   48000   41514   4130   10400   -83.6031650   41.7162930   1952   768 
 03623026   2326054   00960703   54500   41000   4130   10220   -83.6035320   41.7162890   1929   822 
 03623030   2326041   00930909   51000   48028   5290   11520   -83.6040280   41.7162840   1929   994 
 03623031   2326037   00941206   60300   72828   3190   22300   -83.6044640   41.7161800   1928   1364 
 03623035   2326024   00940218   42000   44514   2490   13090   -83.6044910   41.7165850   1927   1131 
 03623039   2326181   00980317   67900   50000   4060   13440   -83.6037320   41.7165990   1930   936 
 03623040   2326177   00970612   35000   34314   4060   7950   -83.6035510   41.7166000   1927   624 
 03623042   2326171   00970108   58100   55200   4060   15260   -83.6033660   41.7166020   1971   1228 
 03624003   2328971   00940823   61000   43800   4200   11130   -83.6003470   41.7154760   1917   1297 
 03624005   2328964   00980709   52000   39800   4200   9730   -83.6007180   41.7154720   1919   1000 
 03624007   2328957   00960701   56000   46200   4200   11970   -83.6010860   41.7154690   1922   1032 
 03624013   2315891   00941220   61000   55028   4450   14810   -83.6022130   41.7158180   1965   1107 
 03624018   2315874   00950828   79500   91028   5780   26080   -83.6013990   41.7158240   1951   1840 
 03624027   2326111   00941130   32000   36914   3850   9070   -83.6002970   41.7163180   1925   909 
